county_fips,year,total_cases,total_dafw,total_djtr
48187,2020,1.0,0.0,0.0
48187,2021,2.0,0.0,0.0
48187,2022,2.0,0.0,0.0
48187,2023,3.0,0.0,0.0
48199,2016,2.0,0.0,0.0
48199,2017,2.0,0.0,0.0
48199,2018,1.0,0.0,0.0
48199,2023,1.0,0.0,0.0
48201,2016,98.0,0.0,0.0
48201,2017,78.0,0.0,0.0
48201,2018,112.0,0.0,0.0
48201,2019,35.0,0.0,0.0
48201,2020,96.0,0.0,0.0
48201,2021,93.0,0.0,0.0
48201,2022,94.0,0.0,0.0
48201,2023,66.0,0.0,0.0
48203,2016,9.0,0.0,0.0
48203,2017,2.0,0.0,0.0
48203,2018,2.0,0.0,0.0
48203,2020,6.0,0.0,0.0
48203,2021,5.0,0.0,0.0
48203,2022,3.0,0.0,0.0
48203,2023,5.0,0.0,0.0
48209,2016,2.0,0.0,0.0
48209,2017,2.0,0.0,0.0
48209,2018,2.0,0.0,0.0
48209,2019,3.0,0.0,0.0
48209,2020,2.0,0.0,0.0
48209,2021,2.0,0.0,0.0
48211,2016,4.0,0.0,0.0
48211,2017,2.0,0.0,0.0
48211,2018,2.0,0.0,0.0
48213,2016,2.0,0.0,0.0
48213,2017,2.0,0.0,0.0
48215,2016,2.0,0.0,0.0
48215,2021,2.0,0.0,0.0
48215,2022,2.0,0.0,0.0
48219,2016,1.0,0.0,0.0
48219,2017,1.0,0.0,0.0
48219,2018,14.0,0.0,0.0
48219,2020,11.0,0.0,0.0
48219,2021,13.0,0.0,0.0
48219,2022,10.0,0.0,0.0
48219,2023,8.0,0.0,0.0
48221,2016,7.0,0.0,0.0
48221,2017,2.0,0.0,0.0
48221,2018,7.0,0.0,0.0
48221,2019,2.0,0.0,0.0
48221,2020,8.0,0.0,0.0
48221,2021,7.0,0.0,0.0
48221,2022,2.0,0.0,0.0
48221,2023,2.0,0.0,0.0
48225,2016,2.0,0.0,0.0
48225,2017,2.0,0.0,0.0
48225,2018,2.0,0.0,0.0
48227,2016,2.0,0.0,0.0
48227,2017,6.0,0.0,0.0
48227,2018,3.0,0.0,0.0
48227,2019,2.0,0.0,0.0
48227,2020,6.0,0.0,0.0
48227,2021,3.0,0.0,0.0
48231,2016,3.0,0.0,0.0
48231,2017,1.0,0.0,0.0
48231,2018,2.0,0.0,0.0
48233,2016,2.0,0.0,0.0
48233,2019,2.0,0.0,0.0
48235,2016,6.0,0.0,0.0
48235,2021,3.0,0.0,0.0
48235,2022,3.0,0.0,0.0
48235,2023,1.0,0.0,0.0
48237,2016,1.0,0.0,0.0
48237,2017,1.0,0.0,0.0
48237,2019,1.0,0.0,0.0
48237,2020,4.0,0.0,0.0
48237,2021,2.0,0.0,0.0
48239,2016,2.0,0.0,0.0
48241,2016,1.0,0.0,0.0
48241,2017,1.0,0.0,0.0
48241,2018,3.0,0.0,0.0
48241,2020,5.0,0.0,0.0
48241,2021,1.0,0.0,0.0
48241,2023,2.0,0.0,0.0
48245,2017,1.0,0.0,0.0
48249,2016,11.0,0.0,0.0
48249,2017,2.0,0.0,0.0
48249,2018,5.0,0.0,0.0
48249,2021,2.0,0.0,0.0
48249,2023,2.0,0.0,0.0
48251,2016,7.0,0.0,0.0
48251,2017,2.0,0.0,0.0
48251,2018,10.0,0.0,0.0
48251,2020,10.0,0.0,0.0
48251,2021,7.0,0.0,0.0
48251,2022,4.0,0.0,0.0
48251,2023,3.0,0.0,0.0
48255,2016,6.0,0.0,0.0
48255,2017,7.0,0.0,0.0
48255,2018,1.0,0.0,0.0
48255,2019,1.0,0.0,0.0
48255,2020,2.0,0.0,0.0
48255,2021,3.0,0.0,0.0
48255,2022,3.0,0.0,0.0
48255,2023,2.0,0.0,0.0
48259,2017,2.0,0.0,0.0
48259,2022,2.0,0.0,0.0
48259,2023,1.0,0.0,0.0
48263,2016,10.0,0.0,0.0
48263,2017,9.0,0.0,0.0
48263,2018,4.0,0.0,0.0
48263,2020,2.0,0.0,0.0
48263,2021,2.0,0.0,0.0
48263,2022,3.0,0.0,0.0
48263,2023,1.0,0.0,0.0
48275,2017,1.0,0.0,0.0
48279,2021,1.0,0.0,0.0
48283,2016,3.0,0.0,0.0
48283,2017,3.0,0.0,0.0
48283,2018,5.0,0.0,0.0
48283,2020,1.0,0.0,0.0
48283,2021,1.0,0.0,0.0
48283,2022,3.0,0.0,0.0
48283,2023,2.0,0.0,0.0
48287,2016,7.0,0.0,0.0
48287,2017,6.0,0.0,0.0
48287,2021,1.0,0.0,0.0
48287,2023,1.0,0.0,0.0
48289,2016,2.0,0.0,0.0
48289,2018,1.0,0.0,0.0
48289,2021,1.0,0.0,0.0
48289,2022,1.0,0.0,0.0
48289,2023,1.0,0.0,0.0
48291,2016,4.0,0.0,0.0
48291,2017,4.0,0.0,0.0
48291,2018,1.0,0.0,0.0
48291,2020,5.0,0.0,0.0
48291,2021,4.0,0.0,0.0
48291,2022,4.0,0.0,0.0
48291,2023,1.0,0.0,0.0
48295,2016,7.0,0.0,0.0
48295,2017,5.0,0.0,0.0
48295,2018,7.0,0.0,0.0
48295,2023,1.0,0.0,0.0
48297,2016,8.0,0.0,0.0
48297,2017,4.0,0.0,0.0
48297,2018,2.0,0.0,0.0
48297,2019,1.0,0.0,0.0
48297,2020,1.0,0.0,0.0
48297,2021,1.0,0.0,0.0
48297,2022,1.0,0.0,0.0
48297,2023,2.0,0.0,0.0
48301,2019,1.0,0.0,0.0
48301,2020,2.0,0.0,0.0
48301,2021,2.0,0.0,0.0
48303,2016,1.0,0.0,0.0
48303,2018,5.0,0.0,0.0
48303,2019,2.0,0.0,0.0
48303,2020,6.0,0.0,0.0
48303,2021,3.0,0.0,0.0
48303,2022,6.0,0.0,0.0
48303,2023,3.0,0.0,0.0
48305,2017,1.0,0.0,0.0
48305,2023,1.0,0.0,0.0
48311,2016,6.0,0.0,0.0
48311,2017,2.0,0.0,0.0
48311,2018,3.0,0.0,0.0
48311,2020,2.0,0.0,0.0
48311,2023,1.0,0.0,0.0
48313,2016,4.0,0.0,0.0
48317,2016,11.0,0.0,0.0
48317,2017,8.0,0.0,0.0
48317,2018,11.0,0.0,0.0
48317,2019,4.0,0.0,0.0
48317,2020,12.0,0.0,0.0
48317,2021,8.0,0.0,0.0
48317,2022,1.0,0.0,0.0
48317,2023,5.0,0.0,0.0
48325,2016,1.0,0.0,0.0
48325,2017,1.0,0.0,0.0
48325,2021,1.0,0.0,0.0
48325,2023,1.0,0.0,0.0
48329,2016,68.0,0.0,0.0
48329,2017,51.0,0.0,0.0
48329,2018,83.0,0.0,0.0
48329,2019,31.0,0.0,0.0
48329,2020,83.0,0.0,0.0
48329,2021,63.0,0.0,0.0
48329,2022,75.0,0.0,0.0
48329,2023,68.0,0.0,0.0
48331,2018,2.0,0.0,0.0
48331,2019,2.0,0.0,0.0
48331,2021,2.0,0.0,0.0
48331,2022,2.0,0.0,0.0
48331,2023,1.0,0.0,0.0
48333,2020,2.0,0.0,0.0
48335,2020,1.0,0.0,0.0
48335,2021,1.0,0.0,0.0
48337,2016,5.0,0.0,0.0
48337,2017,5.0,0.0,0.0
48339,2016,18.0,0.0,0.0
48339,2017,9.0,0.0,0.0
48339,2018,12.0,0.0,0.0
48339,2019,1.0,0.0,0.0
48339,2020,9.0,0.0,0.0
48339,2021,16.0,0.0,0.0
48339,2022,15.0,0.0,0.0
48339,2023,9.0,0.0,0.0
48341,2016,2.0,0.0,0.0
48341,2017,2.0,0.0,0.0
48341,2018,2.0,0.0,0.0
48347,2016,1.0,0.0,0.0
48349,2016,1.0,0.0,0.0
48349,2017,2.0,0.0,0.0
48349,2018,1.0,0.0,0.0
48349,2020,1.0,0.0,0.0
48349,2021,2.0,0.0,0.0
48349,2023,1.0,0.0,0.0
48351,2016,1.0,0.0,0.0
48351,2017,1.0,0.0,0.0
48351,2018,3.0,0.0,0.0
48351,2020,5.0,0.0,0.0
48351,2021,1.0,0.0,0.0
48351,2023,2.0,0.0,0.0
48353,2016,2.0,0.0,0.0
48353,2017,1.0,0.0,0.0
48353,2018,2.0,0.0,0.0
48353,2023,1.0,0.0,0.0
48355,2016,20.0,0.0,0.0
48355,2017,3.0,0.0,0.0
48355,2018,8.0,0.0,0.0
48355,2020,4.0,0.0,0.0
48355,2021,5.0,0.0,0.0
48355,2022,4.0,0.0,0.0
48355,2023,1.0,0.0,0.0
48357,2016,3.0,0.0,0.0
48357,2017,3.0,0.0,0.0
48357,2018,5.0,0.0,0.0
48357,2023,1.0,0.0,0.0
48361,2016,2.0,0.0,0.0
48361,2017,1.0,0.0,0.0
48361,2018,3.0,0.0,0.0
48361,2020,3.0,0.0,0.0
48361,2021,3.0,0.0,0.0
48361,2023,2.0,0.0,0.0
48363,2023,1.0,0.0,0.0
48365,2016,11.0,0.0,0.0
48365,2017,4.0,0.0,0.0
48365,2018,6.0,0.0,0.0
48365,2019,2.0,0.0,0.0
48365,2020,7.0,0.0,0.0
48365,2021,4.0,0.0,0.0
48365,2022,1.0,0.0,0.0
48365,2023,2.0,0.0,0.0
48367,2016,10.0,0.0,0.0
48367,2017,4.0,0.0,0.0
48367,2018,5.0,0.0,0.0
48367,2019,2.0,0.0,0.0
48367,2020,10.0,0.0,0.0
48367,2021,6.0,0.0,0.0
48367,2022,3.0,0.0,0.0
48367,2023,2.0,0.0,0.0
48371,2016,5.0,0.0,0.0
48371,2017,3.0,0.0,0.0
48371,2018,2.0,0.0,0.0
48373,2016,2.0,0.0,0.0
48375,2016,2.0,0.0,0.0
48375,2017,6.0,0.0,0.0
48375,2018,6.0,0.0,0.0
48375,2022,2.0,0.0,0.0
48375,2023,1.0,0.0,0.0
48383,2016,5.0,0.0,0.0
48383,2017,2.0,0.0,0.0
48383,2018,6.0,0.0,0.0
48383,2019,5.0,0.0,0.0
48383,2020,6.0,0.0,0.0
48383,2021,5.0,0.0,0.0
48383,2022,2.0,0.0,0.0
48383,2023,1.0,0.0,0.0
48387,2016,1.0,0.0,0.0
48387,2017,1.0,0.0,0.0
48387,2018,1.0,0.0,0.0
48387,2019,1.0,0.0,0.0
48387,2020,1.0,0.0,0.0
48389,2016,4.0,0.0,0.0
48389,2017,15.0,0.0,0.0
48389,2018,15.0,0.0,0.0
48389,2019,1.0,0.0,0.0
48389,2020,4.0,0.0,0.0
48389,2021,4.0,0.0,0.0
48389,2022,2.0,0.0,0.0
48389,2023,10.0,0.0,0.0
48391,2017,1.0,0.0,0.0
48393,2016,5.0,0.0,0.0
48393,2017,8.0,0.0,0.0
48393,2018,3.0,0.0,0.0
48393,2021,4.0,0.0,0.0
48393,2022,4.0,0.0,0.0
48393,2023,4.0,0.0,0.0
48395,2016,5.0,0.0,0.0
48395,2017,4.0,0.0,0.0
48395,2018,2.0,0.0,0.0
48395,2020,4.0,0.0,0.0
48395,2021,2.0,0.0,0.0
48395,2022,2.0,0.0,0.0
48395,2023,1.0,0.0,0.0
48401,2016,7.0,0.0,0.0
48401,2017,4.0,0.0,0.0
48401,2018,8.0,0.0,0.0
48401,2019,2.0,0.0,0.0
48401,2020,7.0,0.0,0.0
48401,2021,4.0,0.0,0.0
48401,2022,2.0,0.0,0.0
48401,2023,4.0,0.0,0.0
48403,2022,1.0,0.0,0.0
48405,2022,1.0,0.0,0.0
48407,2018,1.0,0.0,0.0
48407,2022,1.0,0.0,0.0
48407,2023,1.0,0.0,0.0
48409,2016,2.0,0.0,0.0
48413,2018,4.0,0.0,0.0
48415,2016,10.0,0.0,0.0
48415,2017,9.0,0.0,0.0
48415,2018,4.0,0.0,0.0
48415,2020,3.0,0.0,0.0
48415,2021,3.0,0.0,0.0
48415,2022,3.0,0.0,0.0
48415,2023,1.0,0.0,0.0
48417,2020,1.0,0.0,0.0
48417,2022,3.0,0.0,0.0
48417,2023,4.0,0.0,0.0
48419,2016,2.0,0.0,0.0
48419,2017,3.0,0.0,0.0
48419,2018,2.0,0.0,0.0
48423,2016,5.0,0.0,0.0
48423,2017,14.0,0.0,0.0
48423,2018,15.0,0.0,0.0
48423,2019,1.0,0.0,0.0
48423,2020,6.0,0.0,0.0
48423,2021,7.0,0.0,0.0
48423,2022,5.0,0.0,0.0
48423,2023,7.0,0.0,0.0
48425,2016,3.0,0.0,0.0
48425,2017,1.0,0.0,0.0
48425,2018,5.0,0.0,0.0
48425,2020,2.0,0.0,0.0
48425,2021,2.0,0.0,0.0
48425,2022,2.0,0.0,0.0
48425,2023,1.0,0.0,0.0
48429,2016,8.0,0.0,0.0
48429,2017,3.0,0.0,0.0
48429,2018,3.0,0.0,0.0
48429,2019,2.0,0.0,0.0
48429,2020,1.0,0.0,0.0
48429,2021,1.0,0.0,0.0
48429,2022,2.0,0.0,0.0
48429,2023,7.0,0.0,0.0
48433,2017,1.0,0.0,0.0
48435,2016,1.0,0.0,0.0
48435,2018,5.0,0.0,0.0
48435,2020,2.0,0.0,0.0
48435,2023,1.0,0.0,0.0
48439,2016,10.0,0.0,0.0
48439,2017,1.0,0.0,0.0
48439,2018,11.0,0.0,0.0
48439,2019,6.0,0.0,0.0
48439,2020,9.0,0.0,0.0
48439,2021,11.0,0.0,0.0
48439,2022,8.0,0.0,0.0
48439,2023,7.0,0.0,0.0
48441,2022,1.0,0.0,0.0
48441,2023,1.0,0.0,0.0
48443,2016,2.0,0.0,0.0
48443,2017,2.0,0.0,0.0
48443,2018,2.0,0.0,0.0
48445,2016,2.0,0.0,0.0
48445,2017,1.0,0.0,0.0
48445,2018,1.0,0.0,0.0
48445,2022,1.0,0.0,0.0
48445,2023,2.0,0.0,0.0
48447,2020,1.0,0.0,0.0
48447,2022,2.0,0.0,0.0
48447,2023,4.0,0.0,0.0
48451,2016,6.0,0.0,0.0
48451,2018,4.0,0.0,0.0
48451,2019,2.0,0.0,0.0
48451,2021,4.0,0.0,0.0
48451,2022,3.0,0.0,0.0
48451,2023,3.0,0.0,0.0
48453,2016,5.0,0.0,0.0
48453,2017,5.0,0.0,0.0
48453,2018,11.0,0.0,0.0
48453,2019,3.0,0.0,0.0
48453,2020,14.0,0.0,0.0
48453,2021,8.0,0.0,0.0
48453,2022,6.0,0.0,0.0
48453,2023,4.0,0.0,0.0
48455,2016,2.0,0.0,0.0
48455,2017,2.0,0.0,0.0
48455,2018,2.0,0.0,0.0
48459,2016,4.0,0.0,0.0
48459,2021,1.0,0.0,0.0
48461,2016,2.0,0.0,0.0
48461,2023,1.0,0.0,0.0
48465,2016,1.0,0.0,0.0
48465,2018,5.0,0.0,0.0
48465,2020,2.0,0.0,0.0
48465,2023,1.0,0.0,0.0
48467,2018,2.0,0.0,0.0
48469,2016,6.0,0.0,0.0
48469,2017,3.0,0.0,0.0
48469,2018,7.0,0.0,0.0
48469,2020,5.0,0.0,0.0
48469,2021,4.0,0.0,0.0
48469,2022,6.0,0.0,0.0
48469,2023,6.0,0.0,0.0
48471,2016,1.0,0.0,0.0
48471,2017,1.0,0.0,0.0
48471,2018,2.0,0.0,0.0
48471,2020,3.0,0.0,0.0
48471,2022,1.0,0.0,0.0
48471,2023,1.0,0.0,0.0
48473,2016,2.0,0.0,0.0
48473,2018,1.0,0.0,0.0
48473,2019,2.0,0.0,0.0
48473,2021,1.0,0.0,0.0
48473,2022,6.0,0.0,0.0
48473,2023,4.0,0.0,0.0
48475,2016,3.0,0.0,0.0
48475,2017,2.0,0.0,0.0
48475,2018,5.0,0.0,0.0
48475,2020,2.0,0.0,0.0
48475,2021,2.0,0.0,0.0
48475,2022,2.0,0.0,0.0
48475,2023,3.0,0.0,0.0
48477,2021,1.0,0.0,0.0
48477,2022,2.0,0.0,0.0
48477,2023,1.0,0.0,0.0
48479,2016,1.0,0.0,0.0
48479,2017,1.0,0.0,0.0
48479,2018,1.0,0.0,0.0
48481,2017,3.0,0.0,0.0
48483,2016,6.0,0.0,0.0
48483,2017,4.0,0.0,0.0
48483,2018,2.0,0.0,0.0
48483,2020,1.0,0.0,0.0
48483,2021,1.0,0.0,0.0
48485,2023,1.0,0.0,0.0
48489,2016,2.0,0.0,0.0
48491,2021,2.0,0.0,0.0
48493,2016,13.0,0.0,0.0
48493,2017,6.0,0.0,0.0
48493,2018,9.0,0.0,0.0
48493,2020,3.0,0.0,0.0
48493,2021,5.0,0.0,0.0
48493,2022,4.0,0.0,0.0
48493,2023,8.0,0.0,0.0
48495,2016,1.0,0.0,0.0
48495,2017,1.0,0.0,0.0
48495,2018,1.0,0.0,0.0
48495,2019,1.0,0.0,0.0
48495,2022,2.0,0.0,0.0
48495,2023,1.0,0.0,0.0
48497,2016,6.0,0.0,0.0
48497,2017,5.0,0.0,0.0
48497,2019,1.0,0.0,0.0
48497,2020,4.0,0.0,0.0
48497,2021,2.0,0.0,0.0
48501,2016,2.0,0.0,0.0
48501,2017,3.0,0.0,0.0
48501,2018,3.0,0.0,0.0
48501,2019,2.0,0.0,0.0
48501,2022,1.0,0.0,0.0
48501,2023,2.0,0.0,0.0
48503,2016,4.0,0.0,0.0
48503,2017,2.0,0.0,0.0
48503,2018,2.0,0.0,0.0
48503,2019,2.0,0.0,0.0
48503,2023,1.0,0.0,0.0
48507,2016,1.0,0.0,0.0
48507,2017,4.0,0.0,0.0
48507,2018,3.0,0.0,0.0
48507,2020,1.0,0.0,0.0
48507,2021,4.0,0.0,0.0
48507,2022,2.0,0.0,0.0
48507,2023,3.0,0.0,0.0
49007,2019,2.0,0.0,0.0
49007,2020,2.0,0.0,0.0
49007,2021,1.0,0.0,0.0
49011,2021,1.0,0.0,0.0
49011,2022,2.0,0.0,0.0
49011,2023,1.0,0.0,0.0
49013,2016,5.0,0.0,0.0
49013,2018,4.0,0.0,0.0
49013,2019,4.0,0.0,0.0
49013,2020,3.0,0.0,0.0
49013,2021,3.0,0.0,0.0
49013,2022,3.0,0.0,0.0
49013,2023,1.0,0.0,0.0
49015,2019,2.0,0.0,0.0
49015,2020,2.0,0.0,0.0
49015,2021,1.0,0.0,0.0
49035,2020,1.0,0.0,0.0
49035,2021,2.0,0.0,0.0
49035,2022,4.0,0.0,0.0
49035,2023,3.0,0.0,0.0
49041,2016,4.0,0.0,0.0
49041,2017,3.0,0.0,0.0
49041,2019,2.0,0.0,0.0
49041,2020,2.0,0.0,0.0
49041,2021,1.0,0.0,0.0
49041,2022,2.0,0.0,0.0
49041,2023,1.0,0.0,0.0
49047,2016,9.0,0.0,0.0
49047,2018,8.0,0.0,0.0
49047,2019,2.0,0.0,0.0
49047,2020,5.0,0.0,0.0
49047,2021,6.0,0.0,0.0
49047,2022,7.0,0.0,0.0
49047,2023,6.0,0.0,0.0
51027,2016,2.0,0.0,0.0
51027,2017,2.0,0.0,0.0
51027,2018,1.0,0.0,0.0
51027,2020,1.0,0.0,0.0
51027,2021,1.0,0.0,0.0
51027,2022,1.0,0.0,0.0
51027,2023,1.0,0.0,0.0
51041,2022,1.0,0.0,0.0
51041,2023,1.0,0.0,0.0
51051,2016,1.0,0.0,0.0
51051,2017,1.0,0.0,0.0
51051,2021,1.0,0.0,0.0
51051,2022,1.0,0.0,0.0
51051,2023,2.0,0.0,0.0
51075,2019,2.0,0.0,0.0
51087,2019,2.0,0.0,0.0
51105,2018,2.0,0.0,0.0
51167,2017,1.0,0.0,0.0
51177,2018,1.0,0.0,0.0
51185,2017,1.0,0.0,0.0
51185,2018,2.0,0.0,0.0
51185,2019,1.0,0.0,0.0
51185,2020,2.0,0.0,0.0
51185,2021,2.0,0.0,0.0
51185,2022,2.0,0.0,0.0
51185,2023,1.0,0.0,0.0
51191,2018,2.0,0.0,0.0
51191,2023,1.0,0.0,0.0
51195,2016,1.0,0.0,0.0
51195,2018,2.0,0.0,0.0
51195,2021,2.0,0.0,0.0
51195,2023,1.0,0.0,0.0
51720,2016,1.0,0.0,0.0
51720,2021,2.0,0.0,0.0
51720,2023,1.0,0.0,0.0
53031,2020,1.0,0.0,0.0
53031,2021,1.0,0.0,0.0
53031,2022,1.0,0.0,0.0
53031,2023,1.0,0.0,0.0
53033,2023,1.0,0.0,0.0
54001,2016,5.0,0.0,0.0
54001,2017,4.0,0.0,0.0
54001,2018,9.0,0.0,0.0
54001,2019,7.0,0.0,0.0
54001,2020,5.0,0.0,0.0
54001,2021,5.0,0.0,0.0
54001,2022,4.0,0.0,0.0
54001,2023,2.0,0.0,0.0
54003,2017,1.0,0.0,0.0
54003,2018,1.0,0.0,0.0
54003,2020,1.0,0.0,0.0
54009,2016,2.0,0.0,0.0
54009,2017,2.0,0.0,0.0
54009,2018,2.0,0.0,0.0
54009,2020,1.0,0.0,0.0
54013,2016,1.0,0.0,0.0
54015,2018,2.0,0.0,0.0
54017,2018,2.0,0.0,0.0
54017,2020,2.0,0.0,0.0
54033,2016,9.0,0.0,0.0
54033,2017,2.0,0.0,0.0
54033,2018,9.0,0.0,0.0
54033,2019,9.0,0.0,0.0
54033,2020,1.0,0.0,0.0
54033,2021,3.0,0.0,0.0
54033,2022,3.0,0.0,0.0
54033,2023,3.0,0.0,0.0
54037,2017,1.0,0.0,0.0
54037,2018,1.0,0.0,0.0
54037,2020,1.0,0.0,0.0
54039,2018,5.0,0.0,0.0
54039,2019,2.0,0.0,0.0
54039,2020,2.0,0.0,0.0
54039,2021,2.0,0.0,0.0
54039,2023,1.0,0.0,0.0
54041,2016,6.0,0.0,0.0
54041,2017,2.0,0.0,0.0
54041,2018,4.0,0.0,0.0
54041,2020,4.0,0.0,0.0
54041,2021,2.0,0.0,0.0
54041,2022,2.0,0.0,0.0
54041,2023,1.0,0.0,0.0
54043,2018,1.0,0.0,0.0
54049,2016,3.0,0.0,0.0
54049,2017,2.0,0.0,0.0
54049,2018,6.0,0.0,0.0
54049,2019,8.0,0.0,0.0
54049,2020,2.0,0.0,0.0
54049,2021,5.0,0.0,0.0
54049,2022,2.0,0.0,0.0
54049,2023,1.0,0.0,0.0
54051,2016,2.0,0.0,0.0
54051,2017,2.0,0.0,0.0
54051,2018,2.0,0.0,0.0
54051,2020,1.0,0.0,0.0
54051,2023,3.0,0.0,0.0
54061,2018,2.0,0.0,0.0
54061,2019,1.0,0.0,0.0
54061,2020,2.0,0.0,0.0
54061,2021,4.0,0.0,0.0
54061,2023,2.0,0.0,0.0
54069,2016,2.0,0.0,0.0
54069,2017,2.0,0.0,0.0
54069,2018,2.0,0.0,0.0
54069,2020,1.0,0.0,0.0
54069,2023,2.0,0.0,0.0
54073,2016,1.0,0.0,0.0
54073,2017,1.0,0.0,0.0
54073,2018,1.0,0.0,0.0
54073,2020,1.0,0.0,0.0
54073,2021,1.0,0.0,0.0
54073,2022,4.0,0.0,0.0
54073,2023,3.0,0.0,0.0
54077,2018,1.0,0.0,0.0
54077,2019,1.0,0.0,0.0
54077,2020,1.0,0.0,0.0
54077,2021,2.0,0.0,0.0
54079,2018,1.0,0.0,0.0
54085,2016,1.0,0.0,0.0
54085,2017,3.0,0.0,0.0
54085,2018,6.0,0.0,0.0
54085,2019,1.0,0.0,0.0
54085,2020,4.0,0.0,0.0
54085,2021,2.0,0.0,0.0
54085,2022,2.0,0.0,0.0
54085,2023,2.0,0.0,0.0
54087,2016,1.0,0.0,0.0
54087,2018,2.0,0.0,0.0
54091,2016,3.0,0.0,0.0
54091,2017,2.0,0.0,0.0
54091,2018,5.0,0.0,0.0
54091,2019,7.0,0.0,0.0
54091,2020,1.0,0.0,0.0
54091,2021,3.0,0.0,0.0
54091,2022,2.0,0.0,0.0
54091,2023,1.0,0.0,0.0
54095,2018,2.0,0.0,0.0
54095,2019,1.0,0.0,0.0
54095,2020,2.0,0.0,0.0
54095,2022,2.0,0.0,0.0
54095,2023,1.0,0.0,0.0
54097,2016,2.0,0.0,0.0
54097,2017,2.0,0.0,0.0
54097,2018,4.0,0.0,0.0
54097,2020,4.0,0.0,0.0
54097,2021,2.0,0.0,0.0
54097,2022,2.0,0.0,0.0
54097,2023,1.0,0.0,0.0
54103,2019,1.0,0.0,0.0
54103,2021,2.0,0.0,0.0
54103,2023,1.0,0.0,0.0
54105,2017,2.0,0.0,0.0
54105,2018,3.0,0.0,0.0
54105,2019,1.0,0.0,0.0
54105,2020,1.0,0.0,0.0
54105,2021,1.0,0.0,0.0
55057,2017,1.0,0.0,0.0
55057,2021,1.0,0.0,0.0
55079,2023,1.0,0.0,0.0
55089,2023,1.0,0.0,0.0
55103,2017,1.0,0.0,0.0
55103,2021,1.0,0.0,0.0
55123,2017,1.0,0.0,0.0
55123,2021,1.0,0.0,0.0
55131,2023,1.0,0.0,0.0
55133,2023,1.0,0.0,0.0
56003,2016,2.0,0.0,0.0
56003,2018,2.0,0.0,0.0
56003,2022,1.0,0.0,0.0
56003,2023,1.0,0.0,0.0
56005,2017,4.0,0.0,0.0
56005,2018,7.0,0.0,0.0
56005,2019,2.0,0.0,0.0
56005,2020,4.0,0.0,0.0
56005,2021,2.0,0.0,0.0
56005,2022,3.0,0.0,0.0
56005,2023,6.0,0.0,0.0
56007,2016,8.0,0.0,0.0
56007,2018,3.0,0.0,0.0
56007,2020,4.0,0.0,0.0
56007,2021,5.0,0.0,0.0
56007,2022,3.0,0.0,0.0
56007,2023,2.0,0.0,0.0
56009,2016,2.0,0.0,0.0
56009,2017,1.0,0.0,0.0
56009,2018,4.0,0.0,0.0
56009,2020,4.0,0.0,0.0
56009,2021,1.0,0.0,0.0
56009,2022,3.0,0.0,0.0
56009,2023,1.0,0.0,0.0
56013,2016,4.0,0.0,0.0
56013,2017,6.0,0.0,0.0
56013,2018,5.0,0.0,0.0
56013,2019,6.0,0.0,0.0
56013,2020,8.0,0.0,0.0
56017,2016,2.0,0.0,0.0
56021,2016,1.0,0.0,0.0
56021,2018,1.0,0.0,0.0
56021,2020,2.0,0.0,0.0
56021,2021,4.0,0.0,0.0
56021,2022,1.0,0.0,0.0
56021,2023,2.0,0.0,0.0
56023,2016,3.0,0.0,0.0
56023,2017,3.0,0.0,0.0
56023,2018,3.0,0.0,0.0
56023,2019,3.0,0.0,0.0
56023,2020,4.0,0.0,0.0
56023,2021,4.0,0.0,0.0
56023,2022,5.0,0.0,0.0
56023,2023,6.0,0.0,0.0
56025,2016,11.0,0.0,0.0
56025,2018,5.0,0.0,0.0
56025,2020,6.0,0.0,0.0
56025,2021,13.0,0.0,0.0
56025,2022,3.0,0.0,0.0
56025,2023,5.0,0.0,0.0
56027,2023,1.0,0.0,0.0
56029,2018,2.0,0.0,0.0
56029,2022,1.0,0.0,0.0
56029,2023,1.0,0.0,0.0
56033,2020,2.0,0.0,0.0
56033,2023,2.0,0.0,0.0
56035,2016,2.0,0.0,0.0
56035,2017,3.0,0.0,0.0
56035,2018,4.0,0.0,0.0
56035,2019,2.0,0.0,0.0
56035,2020,2.0,0.0,0.0
56035,2021,1.0,0.0,0.0
56035,2022,2.0,0.0,0.0
56035,2023,2.0,0.0,0.0
56037,2016,2.0,0.0,0.0
56037,2017,3.0,0.0,0.0
56037,2018,4.0,0.0,0.0
56037,2019,2.0,0.0,0.0
56037,2020,2.0,0.0,0.0
56037,2021,2.0,0.0,0.0
56037,2022,3.0,0.0,0.0
56037,2023,8.0,0.0,0.0
56041,2022,1.0,0.0,0.0
56041,2023,3.0,0.0,0.0
56043,2016,2.0,0.0,0.0
56045,2023,1.0,0.0,0.0
